pitch start end duration velocity
A#4 43.0500 43.1850 0.1350 80
G#5 43.2000 43.3350 0.1350 80
F4 43.2000 43.4700 0.2700 80
G#3 43.2000 43.4700 0.2700 80
A#4 43.3500 43.4850 0.1350 80
F#5 43.5000 43.7700 0.2700 80
D#4 43.5000 44.0400 0.5400 80
F#3 43.5000 44.0400 0.5400 80
D#5 43.8000 43.9350 0.1350 80
F#5 43.9500 44.0850 0.1350 80
G#5 44.1000 44.2350 0.1350 80
E3 44.1000 44.2350 0.1350 80
B4 44.2500 44.3850 0.1350 80
B3 44.2500 44.3850 0.1350 80
F#5 44.4000 44.5350 0.1350 80
E4 44.4000 44.5350 0.1350 80
B4 44.5500 44.6850 0.1350 80
B3 44.5500 44.6850 0.1350 80
G#5 44.7000 44.8350 0.1350 80
E4 44.7000 44.8350 0.1350 80
B4 44.8500 44.9850 0.1350 80
B3 44.8500 44.9850 0.1350 80
B5 45.0000 45.1350 0.1350 80
E4 45.0000 45.1350 0.1350 80
B4 45.1500 45.2850 0.1350 80
F#4 45.1500 45.2850 0.1350 80
F#5 45.3000 45.4350 0.1350 80
D#4 45.3000 45.5700 0.2700 80
B3 45.3000 45.5700 0.2700 80
B4 45.4500 45.5850 0.1350 80
E5 45.6000 45.7350 0.1350 80
B3 45.6000 45.8700 0.2700 80
F#3 45.6000 45.8700 0.2700 80
B4 45.7500 45.8850 0.1350 80
D#5 45.9000 46.1700 0.2700 80
D#4 45.9000 46.4400 0.5400 80
F#3 45.9000 46.4400 0.5400 80
D#5 46.2000 46.3350 0.1350 80
F#5 46.3500 46.4850 0.1350 80
E5 46.5000 46.6350 0.1350 80
G#4 46.6500 46.7850 0.1350 80
D#5 46.8000 46.9350 0.1350 80
F#4 46.8000 46.9350 0.1350 80
G#4 46.9500 47.0850 0.1350 80
E4 46.9500 47.0850 0.1350 80
C#5 47.1000 47.2350 0.1350 80
D#4 47.1000 47.2350 0.1350 80
G#4 47.2500 47.3850 0.1350 80
C#4 47.2500 47.3850 0.1350 80
E5 47.4000 47.5350 0.1350 80
B3 47.4000 47.6700 0.2700 80
G#4 47.5500 47.6850 0.1350 80
D#5 47.7000 47.8350 0.1350 80
G#4 47.8500 47.9850 0.1350 80
C#5 48.0000 48.1350 0.1350 80
D#4 48.0000 48.1350 0.1350 80
G#4 48.1500 48.2850 0.1350 80
C#4 48.1500 48.2850 0.1350 80
B4 48.3000 48.4350 0.1350 80
B3 48.3000 48.4350 0.1350 80
G#4 48.4500 48.5850 0.1350 80
A#3 48.4500 48.5850 0.1350 80
D#5 48.6000 48.7350 0.1350 80
G#3 48.6000 48.7350 0.1350 80
G#4 48.7500 48.8850 0.1350 80
F#3 48.7500 48.8850 0.1350 80
C#5 48.9000 49.0350 0.1350 80
E3 48.9000 49.1700 0.2700 80
E4 49.0500 49.1850 0.1350 80
B4 49.2000 49.3350 0.1350 80
