pitch start end duration velocity
E5 48.0321 48.0895 0.0574 127
E3 48.0576 48.3574 0.2997 92
D5 48.0959 48.1597 0.0638 127
E5 48.1724 48.2235 0.0510 127
D5 48.2362 48.2936 0.0574 127
E5 48.3064 48.3701 0.0638 127
A3 48.3638 48.6635 0.2997 122
D5 48.3829 48.4531 0.0702 127
D5 48.5168 48.5678 0.0510 127
E5 48.5678 48.6380 0.0702 127
D5 48.6444 48.7209 0.0765 127
C#4 48.6699 48.9696 0.2997 91
C#5 48.7145 48.8230 0.1084 127
C#5 48.8230 48.8867 0.0638 127
D5 48.9760 49.2758 0.2997 127
D4 48.9760 50.1941 1.2181 124
F#5 49.2821 49.4288 0.1467 127
A3 49.2821 49.5819 0.2997 100
G5 49.4352 49.5819 0.1467 127
A5 49.5883 49.8880 0.2997 127
F#3 49.5883 49.8880 0.2997 97
F#5 49.8944 50.0411 0.1467 127
A3 49.8944 50.1941 0.2997 119
G5 50.0474 50.1941 0.1467 127
A5 50.2005 50.3472 0.1467 127
C#4 50.2005 51.4186 1.2181 127
A4 50.3536 50.5002 0.1467 125
B4 50.5066 50.6533 0.1467 108
E3 50.5066 50.8064 0.2997 109
C#5 50.6597 50.8064 0.1467 127
D5 50.8127 50.9594 0.1467 127
A2 50.8127 51.1125 0.2997 119
E5 50.9658 51.1125 0.1467 124
F#5 51.1189 51.2655 0.1467 95
E3 51.1189 51.4186 0.2997 112
G5 51.2719 51.4186 0.1467 127
F#5 51.4250 51.7247 0.2997 127
B3 51.4250 52.6431 1.2181 127
D5 51.7311 51.8778 0.1467 127
F#3 51.7311 52.0309 0.2997 91
E5 51.8842 52.0309 0.1467 120
F#5 52.0372 52.3370 0.2997 127
B2 52.0372 52.3370 0.2997 114
F#4 52.3434 52.4900 0.1467 127
F#3 52.3434 52.6431 0.2997 104
G4 52.4964 52.6431 0.1467 127
A4 52.6495 52.7962 0.1467 127
A3 52.6495 53.5615 0.9120 117
B4 52.8025 52.9492 0.1467 127
A4 52.9556 53.1023 0.1467 124
C#3 52.9556 53.2553 0.2997 123
G4 53.1087 53.2553 0.1467 127
A4 53.2617 53.4084 0.1467 127
F#2 53.2617 53.5615 0.2997 114
F#4 53.4148 53.5615 0.1467 110
G4 53.5678 53.7145 0.1467 127
C#3 53.5678 53.8676 0.2997 126
A4 53.7209 53.8676 0.1467 127
G4 53.8740 54.1737 0.2997 127
B3 53.8740 55.0921 1.2181 127
B4 54.1801 54.3268 0.1467 127
D3 54.1801 54.4798 0.2997 106
A4 54.3331 54.4798 0.1467 127
G4 54.4862 54.7860 0.2997 127
G2 54.4862 54.7860 0.2997 111
F#4 54.7923 54.9390 0.1467 127
D3 54.7923 55.0921 0.2997 102
E4 54.9454 55.0921 0.1467 127
F#4 55.0985 55.2451 0.1467 127
A3 55.0985 56.0104 0.9120 117
E4 55.2515 55.3982 0.1467 127
D4 55.4046 55.5513 0.1467 127
A2 55.4046 55.7043 0.2997 100
E4 55.5576 55.7043 0.1467 127
F#4 55.7107 55.8574 0.1467 127
D2 55.7107 56.0104 0.2997 107
G4 55.8638 56.0104 0.1467 127
A4 56.0168 56.1635 0.1467 127
A2 56.0168 56.3166 0.2997 100
B4 56.1699 56.3166 0.1467 127
G4 56.3229 56.6227 0.2997 127
B3 56.3229 57.5411 1.2181 117
B4 56.6291 56.7757 0.1467 127
D3 56.6291 56.9288 0.2997 111
A4 56.7821 56.9288 0.1467 127
B4 56.9352 57.2349 0.2997 127
G2 56.9352 57.2349 0.2997 117
C#5 57.2413 57.3880 0.1467 127
D3 57.2413 57.5411 0.2997 109
D5 57.3944 57.5411 0.1467 127
C#5 57.5474 57.6941 0.1467 127
C#4 57.5474 58.7655 1.2181 118
B4 57.7005 57.8472 0.1467 127
A4 57.8536 58.0002 0.1467 127
E3 57.8536 58.1533 0.2997 106
B4 58.0066 58.1533 0.1467 127
C#5 58.1597 58.3064 0.1467 127
A2 58.1597 58.4594 0.2997 110
D5 58.3127 58.4594 0.1467 127
E5 58.4658 58.6125 0.1467 127
E3 58.4658 58.7655 0.2997 104
F#5 58.6189 58.7655 0.1467 127
A5 58.7719 59.0717 0.2997 127
F#5 58.7719 59.0717 0.2997 118
F#5 58.7719 59.0717 0.2997 124
D3 58.7719 59.6839 0.9120 125
F#5 59.0780 59.2247 0.1467 127
D5 59.0780 59.2247 0.1467 125
A3 59.0780 59.3778 0.2997 103
G5 59.2311 59.3778 0.1467 127
E5 59.2311 59.3778 0.1467 111
A5 59.3842 59.6839 0.2997 127
F#5 59.3842 59.8370 0.4528 127
D4 59.3842 59.6839 0.2997 111
F#5 59.6903 59.8370 0.1467 127
A3 59.6903 59.9900 0.2997 105
G5 59.8433 59.9900 0.1467 127
D5 59.8433 59.9900 0.1467 124
A5 59.9964 60.1431 0.1467 127
E5 59.9964 61.2145 1.2181 127
C#5 59.9964 61.2145 1.2181 127
A2 59.9964 60.9084 0.9120 127
A4 60.1495 60.2961 0.1467 127
B4 60.3025 60.4492 0.1467 127
E3 60.3025 60.6023 0.2997 105
C#5 60.4556 60.6023 0.1467 127
D5 60.6086 60.7553 0.1467 127
A3 60.6086 61.2145 0.6059 97
E5 60.7617 60.9084 0.1467 127
F#5 60.9148 61.0615 0.1467 127
E3 60.9148 61.2145 0.2997 94
G5 61.0678 61.2145 0.1467 127
F#5 61.2209 61.5206 0.2997 127
D5 61.2209 61.5206 0.2997 127
B2 61.2209 62.1329 0.9120 110
D5 61.5270 61.6737 0.1467 127
B4 61.5270 61.6737 0.1467 127
F#3 61.5270 61.8268 0.2997 107
E5 61.6801 61.8268 0.1467 127
C#5 61.6801 61.8268 0.1467 127
F#5 61.8331 62.1329 0.2997 127
D5 61.8331 62.4390 0.6059 127
B3 61.8331 62.1329 0.2997 121
F#4 62.1393 62.2859 0.1467 127
F#3 62.1393 62.4390 0.2997 121
G4 62.2923 62.4390 0.1467 127
A4 62.4454 62.5921 0.1467 127
F#4 62.4454 63.3574 0.9120 127
F#2 62.4454 63.3574 0.9120 127
B4 62.5984 62.7451 0.1467 127
A4 62.7515 62.8982 0.1467 127
C#3 62.7515 63.6635 0.9120 114
G4 62.9046 63.0512 0.1467 127
A4 63.0576 63.2043 0.1467 127
F#3 63.0576 63.3574 0.2997 102
F#4 63.2107 63.3574 0.1467 127
G4 63.3637 63.5104 0.1467 127
F#4 63.3637 63.6635 0.2997 127
A3 63.3637 63.6635 0.2997 105
A4 63.5168 63.6635 0.1467 127
B4 63.6699 63.9696 0.2997 127
G4 63.6699 64.2757 0.6059 127
G2 63.6699 64.2757 0.6059 122
D5 63.9760 64.1227 0.1467 127
D3 63.9760 64.2757 0.2997 127
C#5 64.1291 64.2757 0.1467 127
B4 64.2821 64.5819 0.2997 127
G4 64.2821 64.8880 0.6059 127
G3 64.2821 64.5819 0.2997 116
A4 64.5882 64.7349 0.1467 127
D3 64.5882 64.8880 0.2997 108
G4 64.7413 64.8880 0.1467 127
A4 64.8944 65.0410 0.1467 127
F#4 64.8944 66.1125 1.2181 127
D2 64.8944 65.8063 0.9120 127
G4 65.0474 65.1941 0.1467 127
F#4 65.2005 65.3472 0.1467 127
A2 65.2005 65.8063 0.6059 121
G4 65.3535 65.5002 0.1467 127
A4 65.5066 65.6533 0.1467 127
D3 65.5066 65.8063 0.2997 97
B4 65.6597 65.8063 0.1467 127
C#5 65.8127 65.9594 0.1467 127
F#3 65.8127 66.1125 0.2997 114
D5 65.9658 66.1125 0.1467 127
B4 66.1188 66.4186 0.2997 127
G4 66.1188 66.4186 0.2997 127
G2 66.1188 67.0308 0.9120 127
D5 66.4250 66.5716 0.1467 127
D3 66.4250 66.7247 0.2997 121
C#5 66.5780 66.7247 0.1467 127
D5 66.7311 67.0308 0.2997 127
G3 66.7311 67.0308 0.2997 117
C#5 67.0372 67.1839 0.1467 127
D3 67.0372 67.3370 0.2997 125
B4 67.1903 67.3370 0.1467 127
C#5 67.3433 67.4900 0.1467 127
A2 67.3433 68.2553 0.9120 127
D5 67.4964 67.6431 0.1467 127
E5 67.6495 67.7961 0.1467 127
E3 67.6495 67.9492 0.2997 108
D5 67.8025 67.9492 0.1467 127
C#5 67.9556 68.1023 0.1467 127
A3 67.9556 68.5614 0.6059 108
D5 68.1086 68.2553 0.1467 127
B4 68.2617 68.4084 0.1467 127
E3 68.2617 68.5614 0.2997 112
C#5 68.4148 68.5614 0.1467 127
D5 68.5678 68.8676 0.2997 127
A4 68.5678 68.8676 0.2997 127
D4 68.5678 69.7859 1.2181 101
D5 68.8739 69.0206 0.1467 127
A4 68.8739 69.1737 0.2997 127
E5 69.0270 69.1737 0.1467 127
F#5 69.1801 69.4798 0.2997 127
A4 69.1801 69.4798 0.2997 127
D5 69.4862 69.7859 0.2997 127
A4 69.4862 69.7859 0.2997 114
C#5 69.7923 70.0921 0.2997 127
A4 69.7923 70.0921 0.2997 125
A3 69.7923 71.0104 1.2181 119
C#6 70.0984 70.2451 0.1467 127
A4 70.0984 70.3982 0.2997 123
D6 70.2515 70.3982 0.1467 127
E6 70.4046 70.7043 0.2997 127
A4 70.4046 70.7043 0.2997 118
C#6 70.7107 71.0104 0.2997 127
A4 70.7107 71.0104 0.2997 124
B5 71.0168 71.3165 0.2997 127
F#4 71.0168 71.3165 0.2997 127
B3 71.0168 72.2349 1.2181 127
B4 71.3229 71.4696 0.1467 127
F#4 71.3229 71.6227 0.2997 122
C#5 71.4760 71.6227 0.1467 127
D5 71.6290 71.9288 0.2997 127
F#4 71.6290 71.9288 0.2997 121
B4 71.9352 72.2349 0.2997 127
F#4 71.9352 72.2349 0.2997 127
C#5 72.2413 72.5410 0.2997 127
A4 72.2413 72.5410 0.2997 127
F#3 72.2413 73.4594 1.2181 92
A5 72.5474 72.6941 0.1467 127
A4 72.5474 72.8472 0.2997 127
G5 72.7005 72.8472 0.1467 127
F#5 72.8535 73.1533 0.2997 127
A4 72.8535 73.1533 0.2997 121
E5 73.1597 73.4594 0.2997 127
A4 73.1597 73.4594 0.2997 123
D5 73.4658 73.7655 0.2997 127
B4 73.4658 73.7655 0.2997 127
G3 73.4658 74.6839 1.2181 106
G5 73.7719 73.9186 0.1467 127
B4 73.7719 74.0716 0.2997 123
F#5 73.9250 74.0716 0.1467 123
E5 74.0780 74.3778 0.2997 127
B4 74.0780 74.3778 0.2997 119
G5 74.3841 74.6839 0.2997 127
B4 74.3841 74.6839 0.2997 127
F#5 74.6903 74.9900 0.2997 127
A4 74.6903 74.9900 0.2997 127
D3 74.6903 75.9084 1.2181 92
D5 74.9964 75.1431 0.1467 127
A4 74.9964 75.2961 0.2997 122
E5 75.1494 75.2961 0.1467 127
F#5 75.3025 75.6022 0.2997 127
A4 75.3025 75.6022 0.2997 127
A5 75.6086 75.9084 0.2997 127
A4 75.6086 75.9084 0.2997 127
G5 75.9147 76.2145 0.2997 127
B4 75.9147 76.2145 0.2997 127
G3 75.9147 77.1329 1.2181 110
B5 76.2209 76.3676 0.1467 127
B4 76.2209 76.5206 0.2997 127
A5 76.3739 76.5206 0.1467 127
G5 76.5270 76.8267 0.2997 127
B4 76.5270 76.8267 0.2997 127
F#5 76.8331 77.1329 0.2997 127
B4 76.8331 77.1329 0.2997 127
E5 77.1392 77.4390 0.2997 127
C#5 77.1392 77.4390 0.2997 127
A3 77.1392 78.3573 1.2181 116
A5 77.4454 77.5920 0.1467 127
C#5 77.4454 77.7451 0.2997 127
G5 77.5984 77.7451 0.1467 127
F#5 77.7515 78.0512 0.2997 127
C#5 77.7515 78.0512 0.2997 127
E5 78.0576 78.3573 0.2997 127
C#5 78.0576 78.3573 0.2997 127
F#5 78.3637 78.6635 0.2997 127
D5 78.3637 78.6635 0.2997 123
D4 78.3637 79.5818 1.2181 112
F#4 78.3637 79.5818 1.2181 73
D6 78.6698 78.8165 0.1467 127
D5 78.6698 78.8165 0.1467 121
C#6 78.8229 78.9696 0.1467 127
