pitch start end duration velocity
F#7 12.9419 12.9884 0.0465 19
C#7 12.9419 13.0000 0.0581 18
E5 12.9651 13.0000 0.0349 18
D7 12.9651 13.0000 0.0349 16
A4 13.0000 13.0581 0.0581 28
G5 13.1744 13.1977 0.0233 35
F5 13.1744 13.2209 0.0465 45
G#6 13.1977 13.2326 0.0349 13
E5 13.2093 13.2674 0.0581 33
D5 13.2209 13.2558 0.0349 25
D#6 13.2442 13.2907 0.0465 19
D#5 13.2674 13.2907 0.0233 29
E5 13.2791 13.3256 0.0465 34
E5 13.3372 13.4070 0.0698 34
F4 13.4070 13.4419 0.0349 19
C6 13.4070 13.4419 0.0349 25
D6 13.4070 13.4419 0.0349 13
F5 13.4070 13.4535 0.0465 35
B5 13.4419 13.4767 0.0349 35
F#5 13.4419 13.4884 0.0465 24
C#6 13.4419 13.4884 0.0465 29
E5 13.4535 13.5233 0.0698 33
E4 13.4884 13.5349 0.0465 21
D6 13.6279 13.6977 0.0698 23
D5 13.6395 13.7442 0.1047 35
E4 13.6628 13.7326 0.0698 21
E5 13.6628 13.8140 0.1512 44
F#5 13.6860 13.8023 0.1163 34
A4 13.6860 13.8372 0.1512 42
B5 13.6977 13.8023 0.1047 50
A3 13.6977 13.8372 0.1395 22
C#6 13.6977 13.8372 0.1395 37
G6 13.7907 13.8256 0.0349 30
F6 13.7907 13.8372 0.0465 37
G3 13.8372 13.8837 0.0465 19
F4 13.8605 13.8837 0.0233 34
C5 13.8605 13.9767 0.1163 40
A4 13.8605 14.0000 0.1395 52
G6 13.8721 13.9302 0.0581 9
C#6 13.8837 13.9419 0.0581 33
C4 13.8953 13.9651 0.0698 47
E5 13.9070 13.9884 0.0814 33
F7 13.9186 13.9651 0.0465 14
C#4 13.9651 13.9884 0.0233 46
A3 13.9651 14.0000 0.0349 22
G4 14.0116 14.0349 0.0233 30
F4 14.0233 14.0698 0.0465 36
F#5 14.0698 14.1163 0.0465 13
G4 14.0814 14.1279 0.0465 46
D5 14.0814 14.1279 0.0465 35
G6 14.0814 14.1512 0.0698 43
A6 14.0814 14.1512 0.0698 30
E5 14.0930 14.1279 0.0349 10
A5 14.0930 14.2326 0.1395 19
B4 14.1047 14.1395 0.0349 34
C#4 14.1163 14.1395 0.0233 34
F#6 14.1163 14.1628 0.0465 11
G#4 14.1279 14.1512 0.0233 40
F#4 14.1395 14.1744 0.0349 24
E5 14.1395 14.2674 0.1279 33
B4 14.1512 14.1860 0.0349 31
C6 14.1512 14.1977 0.0465 26
F7 14.1512 14.2442 0.0930 21
A4 14.1512 14.2558 0.1047 45
A3 14.1512 14.2674 0.1163 24
G5 14.1628 14.1977 0.0349 14
F4 14.1744 14.2093 0.0349 23
C#6 14.1744 14.2558 0.0814 12
D#4 14.2209 14.2442 0.0233 34
D4 14.2442 14.2674 0.0233 29
G#4 14.2558 14.2791 0.0233 42
A#4 14.2907 14.3372 0.0465 37
G#3 14.3140 14.3372 0.0233 34
A5 14.3256 14.4186 0.0930 31
G3 14.3372 14.3605 0.0233 40
D4 14.3372 14.3721 0.0349 42
A4 14.3372 14.4070 0.0698 55
C#6 14.3372 14.4070 0.0698 37
E5 14.3605 14.4070 0.0465 33
A3 14.3721 14.4186 0.0465 25
D#3 14.3837 14.4070 0.0233 30
G#4 14.4070 14.4419 0.0349 33
D#4 14.5814 14.6047 0.0233 31
G#4 14.7907 14.8256 0.0349 51
B4 14.7907 14.8256 0.0349 26
A5 14.7907 14.8837 0.0930 31
F#4 14.8372 14.8605 0.0233 31
D#6 14.8372 14.8837 0.0465 26
C#6 14.8372 14.9186 0.0814 33
D#5 14.8488 14.8837 0.0349 39
A4 14.8488 14.9070 0.0581 23
F4 14.8605 14.8837 0.0233 34
E6 14.8605 14.9070 0.0465 18
B5 14.8605 14.9302 0.0698 23
F#5 14.8721 14.9302 0.0581 45
E5 14.8837 14.9302 0.0465 52
D6 14.9186 14.9535 0.0349 16
A4 14.9302 14.9651 0.0349 40
F#4 15.0233 15.0465 0.0233 35
E4 15.0581 15.1047 0.0465 43
D7 15.0814 15.1163 0.0349 15
C7 15.0930 15.1279 0.0349 14
F4 15.1047 15.1279 0.0233 33
F#4 15.1279 15.1744 0.0465 21
A4 15.1279 15.1977 0.0698 14
E5 15.1395 15.2209 0.0814 34
G7 15.1512 15.1977 0.0465 15
B6 15.1512 15.2558 0.1047 15
A5 15.1512 15.2791 0.1279 39
G5 15.1512 15.3256 0.1744 47
D6 15.1744 15.2674 0.0930 19
E6 15.2209 15.2674 0.0465 19
A4 15.2791 15.3140 0.0349 47
F5 15.2791 15.3256 0.0465 39
C6 15.2791 15.3256 0.0465 15
G7 15.2907 15.3256 0.0349 18
F4 15.3140 15.3372 0.0233 40
F#7 15.3256 15.3605 0.0349 17
E5 15.3256 15.3721 0.0465 27
F#5 15.3256 15.3721 0.0465 19
E4 15.3372 15.3605 0.0233 31
D7 15.3488 15.3953 0.0465 17
F4 15.3605 15.3953 0.0349 25
A4 15.3605 15.4186 0.0581 40
C#5 15.3721 15.4070 0.0349 15
C4 15.4070 15.4419 0.0349 40
D7 15.4070 15.4419 0.0349 19
F4 15.4419 15.4767 0.0349 24
G#4 15.4767 15.5233 0.0465 50
G5 15.4767 15.5349 0.0581 15
D5 15.4767 15.6163 0.1395 30
E5 15.5116 15.5698 0.0581 36
A3 15.5233 15.5698 0.0465 24
A4 15.5233 15.5698 0.0465 44
A4 15.5814 15.6628 0.0814 60
E5 15.5930 15.6512 0.0581 13
C#6 15.6047 15.6512 0.0465 35
G3 15.7093 15.7442 0.0349 25
A#4 15.7093 15.7442 0.0349 44
G#4 15.7209 15.7558 0.0349 56
C6 15.7209 15.7791 0.0581 23
C#6 15.7326 15.7907 0.0581 28
G6 15.7442 15.7791 0.0349 15
A4 15.7442 15.8372 0.0930 61
E5 15.7442 15.8372 0.0930 31
A3 15.7442 15.8488 0.1047 24
F#4 15.7558 15.7907 0.0349 41
F7 15.7791 15.8140 0.0349 13
F4 15.7907 15.8140 0.0233 36
G5 15.8023 15.8837 0.0814 25
B6 15.8140 15.8837 0.0698 20
C#7 15.8256 15.8605 0.0349 11
D7 15.8256 15.8953 0.0698 38
G#4 15.8372 15.8721 0.0349 32
D6 15.8372 15.8953 0.0581 15
E7 15.8372 15.8953 0.0581 31
B4 15.8488 15.8721 0.0233 35
G4 15.8605 15.8837 0.0233 33
A#4 15.8721 15.8953 0.0233 31
B4 15.8953 15.9186 0.0233 36
F7 15.9070 15.9419 0.0349 9
G4 15.9070 15.9767 0.0698 39
B4 15.9302 15.9767 0.0465 25
D5 15.9535 15.9767 0.0233 37
G#3 15.9651 16.0000 0.0349 23
A4 15.9884 16.1047 0.1163 45
E5 15.9884 16.1047 0.1163 36
F7 15.9884 16.1163 0.1279 16
B4 16.0000 16.0349 0.0349 32
A3 16.0000 16.1163 0.1163 26
F4 16.0233 16.0465 0.0233 44
F4 16.0581 16.1047 0.0465 26
G5 16.0930 16.1395 0.0465 48
F5 16.0930 16.1628 0.0698 55
G#4 16.1047 16.1395 0.0349 42
G5 16.1512 16.1860 0.0349 17
B5 16.1512 16.1977 0.0465 29
C#7 16.1512 16.2093 0.0581 19
B6 16.1512 16.2907 0.1395 29
