pitch start end duration velocity
G#2 18.9134 19.0427 0.1294 127
D#3 18.9134 19.0427 0.1294 127
G#3 18.9134 19.0427 0.1294 127
G#4 19.0438 19.1732 0.1294 97
D#5 19.0438 19.1732 0.1294 97
G#5 19.0438 19.1732 0.1294 97
G#2 19.0438 19.1732 0.1294 127
D#3 19.0438 19.1732 0.1294 127
D#4 19.1742 19.3036 0.1294 97
D#5 19.1742 19.3036 0.1294 97
G#5 19.1742 19.3036 0.1294 97
D#2 19.1742 19.3036 0.1294 127
G#2 19.1742 19.3036 0.1294 127
A#4 19.3047 19.4340 0.1294 97
D#5 19.3047 19.4340 0.1294 97
G#5 19.3047 19.4340 0.1294 97
G#4 19.3047 19.5645 0.2598 127
G#5 19.3047 19.5645 0.2598 127
G#2 19.3047 19.4340 0.1294 127
D#3 19.3047 19.4340 0.1294 127
G#3 19.3047 19.4340 0.1294 127
G#4 19.4351 19.5645 0.1294 97
D#5 19.4351 19.5645 0.1294 97
G#5 19.4351 19.5645 0.1294 97
G#2 19.4351 19.5645 0.1294 127
D#3 19.4351 19.5645 0.1294 127
D#4 19.5656 19.6949 0.1294 97
D#5 19.5656 19.6949 0.1294 97
G#5 19.5656 19.6949 0.1294 97
A#4 19.5656 19.8253 0.2598 127
A#5 19.5656 19.8253 0.2598 127
D#2 19.5656 19.6949 0.1294 127
G#2 19.5656 19.6949 0.1294 127
G#4 19.6960 19.8253 0.1294 97
D#5 19.6960 19.8253 0.1294 97
G#5 19.6960 19.8253 0.1294 97
G#2 19.6960 19.8253 0.1294 127
D#3 19.6960 19.8253 0.1294 127
G#3 19.6960 19.8253 0.1294 127
B4 19.8264 19.9558 0.1294 97
G#5 19.8264 19.9558 0.1294 97
B5 19.8264 19.9558 0.1294 97
B3 19.8264 20.0862 0.2598 127
B4 19.8264 20.0862 0.2598 127
E2 19.8264 19.9558 0.1294 127
B2 19.8264 19.9558 0.1294 127
E3 19.8264 19.9558 0.1294 127
G#4 19.9569 20.0862 0.1294 97
G#5 19.9569 20.0862 0.1294 97
B5 19.9569 20.0862 0.1294 97
E2 19.9569 20.0862 0.1294 127
B2 19.9569 20.0862 0.1294 127
E4 20.0873 20.2166 0.1294 97
G#5 20.0873 20.2166 0.1294 97
B5 20.0873 20.2166 0.1294 97
D#4 20.0873 20.3471 0.2598 127
D#5 20.0873 20.3471 0.2598 127
B1 20.0873 20.2166 0.1294 127
E2 20.0873 20.2166 0.1294 127
B4 20.2177 20.3471 0.1294 97
G#5 20.2177 20.3471 0.1294 97
B5 20.2177 20.3471 0.1294 97
E2 20.2177 20.3471 0.1294 127
B2 20.2177 20.3471 0.1294 127
E3 20.2177 20.3471 0.1294 127
E4 20.3482 20.4775 0.1294 97
G#5 20.3482 20.4775 0.1294 97
B5 20.3482 20.4775 0.1294 97
E4 20.3482 20.6080 0.2598 127
E5 20.3482 20.6080 0.2598 127
E2 20.3482 20.4775 0.1294 127
B2 20.3482 20.4775 0.1294 127
G#4 20.4786 20.6080 0.1294 97
G#5 20.4786 20.6080 0.1294 97
B5 20.4786 20.6080 0.1294 97
B1 20.4786 20.6080 0.1294 127
E2 20.4786 20.6080 0.1294 127
B4 20.6090 20.7384 0.1294 97
G#5 20.6090 20.7384 0.1294 97
B5 20.6090 20.7384 0.1294 97
G#4 20.6090 20.8688 0.2598 127
G#5 20.6090 20.8688 0.2598 127
E2 20.6090 20.7384 0.1294 127
B2 20.6090 20.7384 0.1294 127
E3 20.6090 20.7384 0.1294 127
A#4 20.7395 20.8688 0.1294 97
G#5 20.7395 20.8688 0.1294 97
B5 20.7395 20.8688 0.1294 97
