pitch start end duration velocity
C#5 5.7717 5.9457 0.1739 27
G3 5.8043 5.8370 0.0326 16
C#6 5.9457 6.1739 0.2283 17
G#3 5.9565 5.9674 0.0109 74
E5 5.9565 6.1739 0.2174 27
A3 5.9674 6.1630 0.1957 75
C#5 6.1413 6.1739 0.0326 31
A#4 6.1522 6.1848 0.0326 40
B2 6.1739 6.3696 0.1957 42
F#4 6.1739 6.3804 0.2065 37
D#5 6.1848 6.3587 0.1739 15
C#3 6.3696 6.3913 0.0217 51
E5 6.3804 6.5543 0.1739 9
G4 6.3804 6.5652 0.1848 33
C3 6.3913 6.5652 0.1739 44
G3 6.5543 6.5761 0.0217 49
C6 6.5543 6.6522 0.0978 20
E6 6.5543 6.7065 0.1522 19
F#5 6.5652 6.6630 0.0978 14
A4 6.5652 6.7717 0.2065 43
G#6 6.5978 6.6630 0.0652 13
D3 6.5978 6.7717 0.1739 59
B6 6.7609 6.7935 0.0326 12
F7 6.7609 6.7935 0.0326 10
F#7 6.7609 7.1848 0.4239 49
D5 6.7609 7.1957 0.4348 81
A6 6.7609 7.1957 0.4348 59
A#3 6.7717 6.7935 0.0217 41
C6 6.7717 6.9783 0.2065 35
D#7 6.7826 6.8587 0.0761 24
F4 6.7826 6.9783 0.1957 62
A3 6.8152 6.9674 0.1522 40
D#7 6.9239 6.9565 0.0326 9
C#4 6.9783 7.0109 0.0326 21
G3 6.9783 7.0217 0.0435 44
D4 7.0217 7.0543 0.0326 12
G3 7.0326 7.0652 0.0326 27
G3 7.0761 7.1196 0.0435 32
A4 7.1630 7.3587 0.1957 60
F5 7.1630 7.3913 0.2283 63
G6 7.1739 7.2065 0.0326 11
C#7 7.1739 7.3152 0.1413 20
G7 7.1739 7.3152 0.1413 23
E6 7.1739 7.3478 0.1739 34
C7 7.1739 7.3913 0.2174 53
G3 7.1848 7.2065 0.0217 49
C4 7.1848 7.2065 0.0217 49
F#4 7.2065 7.2391 0.0326 20
A3 7.2391 7.3913 0.1522 42
F#4 7.2500 7.4022 0.1522 24
G6 7.3696 7.5652 0.1957 42
A5 7.3696 7.7935 0.4239 63
E7 7.3696 7.8043 0.4348 58
C5 7.3804 7.5761 0.1957 68
F#3 7.4783 7.5000 0.0217 33
D4 7.4891 7.5543 0.0652 20
G3 7.5217 7.5652 0.0435 27
D#4 7.5543 7.5870 0.0326 25
C#4 7.5761 7.5978 0.0217 48
F#3 7.5761 7.6087 0.0326 43
G6 7.5761 7.7935 0.2174 43
C5 7.5870 7.7935 0.2065 67
C4 7.5978 7.6196 0.0217 50
G#3 7.6087 7.6413 0.0326 48
C#4 7.6196 7.6413 0.0217 29
F#4 7.6304 7.6848 0.0543 21
A3 7.6413 7.7935 0.1522 49
D#7 7.6739 7.7174 0.0435 9
F#4 7.7065 7.8043 0.0978 28
D#7 7.7826 7.9348 0.1522 28
F#6 7.7826 7.9783 0.1957 41
G5 7.7826 8.0109 0.2283 61
D7 7.7826 8.0109 0.2283 49
B4 7.7935 7.9891 0.1957 66
E4 7.8152 7.9891 0.1739 44
A2 7.8261 8.0000 0.1739 30
C#5 7.9783 8.0109 0.0326 22
B6 7.9891 8.0217 0.0326 16
F#7 7.9891 8.0217 0.0326 15
C#7 7.9891 8.1413 0.1522 25
E6 7.9891 8.1739 0.1848 38
A4 7.9891 8.1957 0.2065 59
F5 7.9891 8.2065 0.2174 62
C7 7.9891 8.2065 0.2174 55
E3 8.0000 8.0326 0.0326 35
F7 8.0000 8.0326 0.0326 11
G7 8.0000 8.1413 0.1413 26
F#2 8.0109 8.0543 0.0435 21
C4 8.0109 8.2065 0.1957 52
F#7 8.0326 8.2065 0.1739 14
F2 8.1630 8.1957 0.0326 14
D6 8.1957 8.3913 0.1957 37
B6 8.1957 8.7065 0.5109 61
F7 8.2065 8.3478 0.1413 25
